size_sqft,price_lakhs
5104,578.18
367,45.03
5960,627.53
4778,448.29
8510,788.95
3821,362.08
872,72.05
7382,747.79
8132,776.33
5695,570.75
2558,314.69
6339,550.25
950,10.0
6041,666.4
7138,640.62
2887,269.7
8176,848.02
3562,353.24
1638,160.14
5296,533.22
6080,733.94
3127,401.73
5532,518.51
2517,304.24
3839,409.18
8145,813.52
9529,907.51
4683,490.87
3261,310.8
3526,333.62
7137,675.35
7331,783.09
9590,920.61
9431,905.02
4016,440.5
3714,364.18
1748,168.93
870,138.64
3204,386.09
2805,174.11
1217,115.26
7282,657.69
7727,753.36
6636,663.26
1978,180.06
915,40.24
7386,684.8
5049,541.3
3805,457.24
4829,379.88
1435,127.12
8866,923.2
7526,750.97
5462,490.52
506,26.71
5175,532.61
1619,146.54
1441,141.7
4927,491.74
7689,742.69
2990,339.83
7623,738.43
3555,305.23
8581,969.58
5513,547.41
4408,310.79
3320,394.74
2157,278.28
9296,952.46
9436,975.18
3089,416.89
4175,369.36
7905,797.16
8435,941.99
6355,744.58
4182,399.9
7475,848.01
7429,783.03
5321,606.86
5035,541.99
2687,283.97
6882,798.67
9433,916.87
6166,711.71
2866,389.63
1275,195.65
7512,747.61
9446,956.82
1562,92.46
5347,512.07
9435,974.54
7682,696.86
6531,638.2
3627,459.94
5930,585.28
2559,307.58
1557,184.03
764,61.02
3594,351.65
7074,715.74
7731,670.55
1530,200.35
9376,931.68
4105,459.6
6719,691.31
6050,596.87
4156,425.48
3435,353.55
7253,799.11
9416,944.73
6334,647.81
4889,425.81
1846,182.25
6365,709.22
1394,160.84
2711,217.05
2917,243.01
9254,888.33
4445,494.48
3075,351.33
6928,520.09
3455,341.43
4270,434.38
8272,779.09
9075,887.98
5715,638.05
4631,483.54
2242,199.22
6326,623.23
8601,848.71
491,63.2
9395,868.01
1161,82.61
7011,752.87
9575,953.87
949,52.4
4434,402.97
7887,824.74
9128,886.91
1336,159.15
4431,411.76
2448,188.3
5757,587.92
6379,633.03
2730,307.26
2179,262.11
7842,766.3
2311,248.55
3673,347.86
7657,797.38
1589,170.57
1747,143.51
3499,314.52
6681,681.53
7822,840.31
6359,680.96
3483,301.15
5762,534.31
3516,317.08
3436,313.77
3618,270.97
3082,347.7
9482,925.41
7957,818.8
5220,506.21
6624,661.25
6627,628.44
8717,870.29
1076,64.04
5508,549.76
987,171.56
829,108.93
5367,551.25
8380,772.01
5818,610.16
2453,278.52
9786,992.01
6394,650.11
7274,720.39
5074,539.87
7992,869.05
3403,356.83
2740,225.41
4435,398.74
7424,778.71
5501,501.92
1144,124.45
746,57.32
4215,367.89
3409,382.51
1534,188.74
6887,620.92
526,76.67
4443,461.06
7485,790.37
5858,594.14
486,119.94
2835,277.17
2232,209.6
9340,885.26
2332,186.5
1552,103.98
5809,591.82
5374,523.95
2181,234.63
569,10.0
1930,150.22
4705,426.87
6439,752.36
1874,179.12
1995,196.18
3558,351.93
3562,433.84
1745,93.83
6563,653.31
8711,789.96
352,10.0
5870,550.29
7879,808.51
1966,156.71
7201,739.89
3085,313.82
1019,94.95
8897,952.95
7155,685.7
2594,278.43
8563,766.15
9721,977.04
4782,465.34
998,40.69
7543,774.22
9318,894.85
6218,708.41
648,10.0
5674,579.81
8169,819.03
607,46.66
3716,345.14
5120,515.43
3858,438.91
4778,394.19
6831,642.8
4920,439.48
3285,273.64
8412,858.34
8767,906.17
2847,337.96
636,93.85
3279,362.21
4268,356.21
1210,195.18
2296,219.11
3429,394.55
5747,505.89
6429,630.83
6150,662.15
4504,451.8
7746,736.9
8819,947.39
614,10.0
1434,142.38
5176,549.61
8402,944.98
8647,841.78
5892,575.38
2024,180.17
3643,376.22
1186,148.0
1021,156.77
7978,835.6
9404,915.53
3657,406.37
1170,121.58
7051,742.36
797,119.82
2056,287.11
1417,123.97
3128,285.52
1947,217.06
7292,788.33
7071,710.0
442,106.59
3061,340.6
3735,363.44
6922,720.37
7369,715.16
4812,493.13
2148,161.14
2996,296.19
2017,251.68
3372,375.56
9559,986.94
3086,322.97
4091,417.09
9780,914.65
4171,406.8
2106,219.73
1804,124.18
3608,273.21
7417,798.14
5348,537.34
8563,866.8
1990,226.78
9836,934.49
3603,340.13
3413,416.5
9374,912.97
8150,801.71
6716,638.13
1804,143.36
9224,977.67
4224,298.57
8915,868.65
4785,489.77
8400,924.84
8984,841.64
491,10.0
8990,855.99
5217,556.79
6131,619.36
9748,902.67
4622,467.18
7299,807.47
9308,944.02
7582,766.43
9965,1007.74
9578,978.53
2174,154.04
9362,924.6
5063,497.31
8764,852.23
9521,986.41
1351,103.4
7838,765.8
7711,708.09
6620,680.92
2405,287.6
607,42.65
8037,844.07
3659,358.55
3476,221.23
1551,152.52
5666,557.82
1817,186.85
6526,665.26
5605,526.3
9870,1060.57
6169,613.59
8339,823.92
5191,556.33
5292,530.13
2261,354.39
3163,305.8
6903,707.89
4867,449.24
6813,724.83
4305,445.94
9414,924.45
483,10.0
8055,740.03
3658,386.74
6915,622.16
9890,1054.42
7097,646.56
9028,893.88
7978,753.72
5998,601.43
1573,158.63
6953,717.54
1396,63.29
9797,941.51
9407,989.23
8302,863.13
4547,329.73
9520,970.86
5614,509.78
3654,335.81
570,45.63
1486,226.47
6605,608.37
2698,199.61
7295,752.02
7599,758.5
4482,508.55
2530,235.36
6811,741.64
428,43.61
9761,1002.56
3972,478.4
5065,498.14
4270,479.23
7845,753.82
5852,596.58
927,20.47
6889,663.68
2344,181.5
2641,325.14
6184,705.34
8485,830.76
549,16.25
3225,256.8
5343,547.53
1274,97.29
9817,954.26
7492,830.68
9475,932.68
9380,967.33
2972,299.85
7579,690.14
7831,690.86
9818,1006.18
8962,981.41
2287,244.45
390,70.2
9021,856.86
4359,486.64
3073,357.43
8683,833.49
7709,798.17
4740,385.68
7647,800.9
1308,102.18
4083,346.94
6946,714.73
4598,371.21
4968,513.92
4587,402.09
2352,167.89
6309,633.89
2016,192.97
610,133.84
4838,419.56
1560,224.75
4232,366.32
884,134.37
7916,846.9
8851,901.17
3166,277.05
6198,543.65
2311,133.51
6551,747.71
5239,509.06
4306,375.37
1925,135.34
1190,127.39
6378,618.06
7336,637.64
9223,965.53
4261,442.85
2804,372.4
9106,967.64
4106,255.69
6400,710.85
2019,262.27
6986,661.78
1887,167.07
7300,750.59
1196,68.89
5858,573.66
8769,926.9
4947,520.59
2732,239.86
4204,471.54
7137,728.84
1749,188.34
4800,454.25
5754,575.07
9724,933.7
4417,344.67
9169,902.91
2328,226.69
7145,721.36
4058,466.41
6204,587.79
4924,474.01
9148,953.11
465,10.0
4891,496.79
889,68.49
4824,470.22
3121,350.01
6809,662.23
7993,838.84
9754,877.78
371,10.0
3880,272.09
8262,767.91
568,149.64
2762,275.32
9760,939.93
1315,170.64
9575,1003.7
8284,767.36
706,195.51
7684,782.22
6349,655.02
6469,671.76
8282,852.96
1285,97.43
4785,584.13
9201,905.84
2918,339.68
6589,635.15
9903,957.69
7228,817.89
5668,561.38
4921,490.39
9977,1011.88
7866,916.69
4970,605.44
7958,859.99
1303,272.98
7804,733.17
2766,309.39
2239,227.69
1935,105.05
8395,862.65
6565,631.96
2195,296.18
6824,662.65
1373,114.71
5484,625.05
2702,266.93
5195,577.64
7631,784.32
9643,986.19
2256,213.4
7323,757.41
4207,414.13
1107,70.51
8678,862.59
5127,577.09
4824,509.2
9799,1018.32
2584,258.47
5613,464.41
1057,44.63
5187,504.25
4154,358.65
3858,359.58
1261,98.07
4147,388.18
7026,774.46
3875,384.85
9367,983.43
2718,280.0
4498,520.59
1301,181.15
5544,524.82
7419,839.98
4366,413.87
3145,324.5
9973,1016.15
9149,939.32
5616,601.41
722,34.36
7015,737.12
4566,485.66
7849,784.92
6616,652.11
3010,260.59
8944,918.42
8369,803.88
1957,207.59
2841,279.03
7063,639.59
3375,290.83
3464,366.64
2353,209.08
8779,849.98
6037,565.5
3517,315.2
1747,256.83
6309,574.9
907,164.35
4852,468.66
2064,173.71
9717,990.89
9727,975.35
9521,942.23
2971,308.09
6819,683.76
4262,415.42
3477,394.48
4022,329.85
5206,474.87
7563,716.89
5354,482.5
9967,1001.0
1108,136.07
9470,848.87
1025,78.8
8001,784.02
1516,137.31
4351,370.85
2497,234.03
3106,265.04
9270,910.28
1272,41.22
5934,577.02
7783,742.35
2423,229.18
9090,924.04
524,50.16
9332,972.87
2114,193.36
1406,171.54
424,98.65
3546,368.29
3231,322.06
3271,347.82
2317,247.15
7715,821.56
2715,311.19
3396,379.89
1909,193.1
1017,118.76
3861,402.23
9508,890.43
7082,761.65
1348,51.34
9849,1020.51
8607,874.05
8205,806.29
5878,607.36
1920,212.93
6848,619.41
7681,838.91
5080,511.61
4092,524.94
3241,363.59
5995,601.97
6701,635.6
9469,941.36
6497,657.19
5750,648.27
9275,988.83
8732,895.77
6174,705.86
1853,84.49
1312,154.34
8678,930.58
2181,245.47
7099,643.26
4886,558.07
8922,930.27
8730,890.15
6747,679.12
2645,364.19
375,59.73
9848,972.7
6177,577.13
7085,746.38
5222,571.51
8390,841.83
2630,235.11
4986,565.1
2202,175.83
4970,595.47
7443,707.57
2359,171.99
440,10.0
2089,153.41
316,19.77
764,52.99
4771,528.33
2127,256.8
9011,889.92
6256,780.77
389,27.06
5115,506.32
3151,251.23
3143,310.27
9417,956.57
6843,625.09
6201,595.17
1269,143.25
1394,113.16
6424,605.69
7647,803.81
3495,285.39
1704,116.0
7240,732.87
4590,501.31
4282,443.48
5855,574.31
8254,810.13
5013,551.82
3392,382.15
4459,448.39
6608,646.92
7778,779.56
8776,841.24
5233,515.79
5226,498.12
9679,962.86
4269,404.22
3265,352.7
4619,502.82
9275,908.51
7408,700.21
9441,979.68
4239,433.14
344,16.06
2110,279.78
4866,458.35
9321,832.45
2209,185.5
6664,747.32
2881,272.21
991,73.33
1231,124.43
8210,871.55
6682,664.06
3706,400.17
8639,854.44
1332,163.16
1611,170.11
8879,868.0
3421,355.0
2173,190.17
9407,871.79
7081,707.11
4048,340.33
577,87.57
2159,214.03
6229,694.06
7092,692.69
5013,500.3
4975,424.02
1470,91.8
8981,814.16
9674,1021.27
5608,537.82
2762,342.55
587,10.0
6253,702.7
4582,454.8
2207,237.69
1461,92.95
429,69.26
6637,645.0
2663,206.6
8451,784.72
6283,567.03
443,63.31
8507,818.92
7769,694.9
544,72.86
1226,13.96
3478,414.25
2476,346.92
5302,464.58
1186,171.22
8832,900.65
3698,344.8
8797,857.03
9399,972.62
2954,293.4
7692,639.49
1671,270.75
7435,765.16
620,59.4
4954,459.48
5600,550.55
7061,769.56
7154,728.48
5805,599.27
9623,899.84
6853,667.82
4342,436.75
9309,965.73
7798,759.01
6936,739.99
7662,708.98
311,34.58
494,44.52
2837,207.92
3142,311.81
2529,223.77
3309,401.59
8284,807.89
2377,255.24
8145,752.95
4167,428.53
5173,496.55
8935,854.69
597,201.39
6156,597.93
9336,923.0
1315,176.6
1684,129.98
9889,1009.06
9045,930.02
2650,277.24
1569,271.72
1560,115.79
8001,876.98
8676,891.21
4863,531.77
7197,736.76
5972,691.11
5893,573.3
6455,670.36
5843,649.57
7540,726.06
4983,548.32
2181,217.17
9013,839.56
4109,338.32
6107,606.16
5183,567.84
7506,646.65
4455,455.52
4973,541.92
1709,107.0
5497,518.0
7752,803.82
9018,944.23
2472,327.4
579,28.58
4277,386.92
2969,379.53
8125,774.75
4281,453.46
5069,616.06
5547,592.34
4727,511.86
6435,707.4
5873,613.54
4431,482.5
7489,731.77
4835,541.5
3076,328.27
9611,887.2
7997,811.85
8686,760.12
962,131.9
8971,885.42
8344,929.68
4518,476.28
9915,1037.71
5360,483.54
6174,651.63
5881,556.07
2314,285.93
4089,352.98
9403,945.79
7448,686.91
8066,812.89
2664,367.52
3929,428.96
6219,620.27
5975,474.39
9172,890.42
6938,717.53
4951,469.56
909,162.26
8240,827.58
4166,470.53
671,77.35
7298,716.0
915,67.93
7211,670.49
6310,685.83
2553,233.9
5242,550.31
1164,90.11
1568,102.65
7754,803.16
9276,890.26
4871,467.08
5529,490.47
2537,229.04
4354,436.61
1235,109.13
6694,710.31
8191,826.38
625,216.87
8074,828.61
4161,329.33
2285,217.86
5232,516.89
4903,459.62
3078,311.43
9762,944.03
9132,929.84
8054,709.97
4378,495.01
1667,87.79
4342,421.02
2875,250.86
7054,720.7
1881,178.94
2286,241.18
2540,309.56
4266,465.03
7904,792.22
8620,884.98
6268,724.8
9343,974.51
7793,764.62
4403,504.19
2376,257.17
5531,504.96
3294,320.36
4044,330.79
5894,475.15
7831,735.65
7671,773.23
1944,200.68
3444,273.82
542,10.0
4385,512.04
8254,830.16
7569,834.69
7430,817.93
7128,749.54
8662,869.16
9144,894.52
6631,699.03
3812,373.21
1799,150.42
2458,140.9
5462,542.04
4339,488.73
2335,296.47
8277,830.36
1157,71.26
4123,457.44
7070,706.23
9541,935.82
598,10.0
7544,859.59
1223,159.22
4532,495.51
4606,417.46
3099,313.89
6878,683.73
5175,556.6
5626,630.59
6882,616.49
2102,156.47
2957,327.99
3646,339.2
9963,1037.04
3249,306.25
1241,61.66
2207,132.73
5137,537.91
8405,865.93
1543,202.81
5996,615.99
1766,10.0
4257,450.87
2266,153.73
675,10.0
562,10.0
4662,362.19
6802,694.15
8133,776.74
2193,143.34
8406,841.75
1952,139.9
5840,633.05
4192,491.71
899,79.02
5115,580.36
2212,289.98
9784,982.63
9092,995.87
8872,856.12
4513,353.54
3937,315.98
9590,925.62
5899,616.62
6748,617.06
8857,851.91
7682,705.73
9282,895.55
3869,454.04
8007,818.58
1046,75.75
8804,941.42
4933,494.58
1220,128.68
9569,1014.04
7308,713.67
2681,313.91
3918,434.05
9289,921.62
4743,404.49
572,57.83
2073,264.16
2847,325.69
3464,431.91
5080,483.48
1246,163.57
806,30.29
7019,711.98
8735,928.77
8997,945.02
6660,671.15
7957,782.3
3890,339.26
1492,137.91
1764,110.89
690,51.84
5915,501.19
6406,574.67
9164,959.04
2860,323.07
6167,602.26
1511,154.34
9421,952.04
1839,206.92
9404,958.07
943,27.46
8993,777.15
9221,871.26
1583,150.58
7980,846.01
7645,776.22
4686,495.32
1219,77.06
2639,260.36
9247,927.97
6230,585.22
5702,516.72
5963,584.97
5575,590.56
807,35.45
1736,163.19
9050,972.75
7654,739.43
4816,481.96
3922,386.91
4699,460.51
5337,617.12
8411,856.39
4015,322.99
8137,890.12
1601,173.84
7670,748.32
5485,615.97
2455,206.57
6711,756.89
6665,671.17
992,149.48
1778,331.18
6696,678.6
8748,869.96
741,20.75
2946,288.57
5509,499.09
6833,673.95
4977,642.43
7511,757.08
2945,266.82
8510,840.51
9616,941.01
8233,875.72
5776,573.09
8228,903.24
2380,222.2
6389,626.32
7696,724.76
8097,790.53
1161,29.42
8646,758.11
3794,410.63
1204,33.13
1569,177.2
704,45.38
9335,980.48
1484,62.23
9238,953.71
2025,219.08
8762,894.33
6111,667.29
5906,594.11
4256,303.21
471,69.56
8765,892.48
2606,248.37
9650,922.91
721,54.05
5840,656.9
9701,924.1
4975,410.48
9382,864.79
7048,703.04
6403,723.84
1773,287.54
3543,386.81
2481,199.04
9941,950.35
3396,383.39
6946,761.18
6182,586.1
6282,699.42
6098,598.32
9927,1028.41
8715,928.77
8711,797.01
8756,898.17
9445,1015.93
4824,454.37
6859,633.07
7920,816.74
3074,314.07
5973,580.93
3424,342.29
8971,813.59
1653,185.52
9381,1017.73
4154,379.67
8434,801.98
1224,131.03
2470,389.29
5806,635.59
2695,264.79
8520,853.98
8526,912.54
5815,536.03
2970,327.59
3665,310.63
888,135.05
3438,329.1
9395,949.53
6963,678.36
4386,473.53
8831,874.37
4570,564.9
6319,702.84
856,20.39
8322,841.77
5752,611.96
3867,363.79
4199,480.52
6777,732.43
7800,775.82
1316,180.66
6770,556.47
2362,304.08
9330,977.33
4621,407.72
3796,392.19
2113,109.99
6556,617.43
9943,1049.08
2613,260.66
1531,149.69
6131,615.36
3299,326.33
3740,423.37
4356,404.65
605,81.47
1989,141.67
4217,458.75
7380,721.93
8911,889.05
3236,305.49
4162,404.42
9942,943.96
5949,611.36
3561,383.83
9656,899.07
2119,182.08
1642,165.7
5860,556.07
2526,241.46
1379,218.71
4506,399.69
6580,542.39
7535,723.56
1113,94.89
5389,514.4
2331,246.54
8814,830.0
9395,880.74
6211,587.38
2953,262.61
3640,470.04
8176,895.22
1441,60.62
9341,837.61
8858,881.51
3197,415.28
9581,991.4
4341,432.46
2338,211.0
4570,510.86
4983,507.2
794,165.99
7416,657.21
2084,229.58
3810,352.84
4086,429.31
5566,569.14
9490,974.48
5728,621.68
6981,767.59
7193,816.89
9943,995.09
4958,468.68
7382,676.91
7169,738.64
7907,832.45
7969,729.48
6519,709.13
4834,478.33
6279,565.11
9190,876.59
1612,114.04
3262,279.93
3238,352.3
3497,392.89
5596,644.56
7504,715.49
6030,620.15
426,10.25
5902,591.21
1491,75.08
2939,237.74
1666,206.75
9511,876.93
6753,706.04
6971,663.29
6983,602.02
4839,356.97
9176,990.77
3187,223.43
9954,992.18
4386,456.3
2561,190.44
4480,420.32
3141,338.04
6340,648.67
3860,362.97
5058,517.65
926,87.49
5314,482.88
1675,227.52
1481,158.47
6008,508.7
790,105.08
4029,372.12
6274,612.93
3834,383.81
3596,319.95
2240,314.15
5314,456.73
2182,221.03
5208,539.87
3287,330.76
5885,578.95
3459,327.05
4830,442.84
981,57.05
5554,613.33
1373,115.21
2687,375.31
2993,332.75
9862,852.82
4640,508.16
2456,242.94
8266,757.1
2880,353.21
7557,733.9
2459,219.85
7072,725.96
1927,249.84
8519,857.57
7380,740.09
2285,193.66
8788,935.09
2481,254.25
2596,248.33
7464,728.92
2897,341.04
1201,106.98
6360,687.47
9590,935.42
1977,233.82
3181,328.45
5922,544.66
8352,830.85
1678,58.27
1548,117.6
5950,516.11
6379,737.78
9756,897.3
7336,862.89
6787,704.41
1358,109.86
2348,275.12
6415,609.27
4548,384.32
2776,281.55
4903,525.3
3853,449.22
520,76.89
5118,485.33
7492,818.51
4923,550.45
7649,778.35
5918,652.34
7509,860.14
4876,460.42
2171,172.12
8215,792.87
1762,108.72
5821,611.66
8836,803.1
8536,916.85
8113,777.69
2368,304.74
6053,477.45
7537,734.44
7316,666.95
6491,716.77
1814,265.35
2898,172.6
1301,173.39
1333,186.73
7199,736.18
8765,905.91
5351,560.9
4776,521.08
778,23.18
815,141.52
1491,159.57
6597,667.17
9903,1018.63
571,10.0
8634,785.73
8078,801.75
6308,707.98
8287,769.43
3632,371.96
1087,72.87
6522,609.65
922,117.24
4141,452.07
3976,358.22
2872,356.56
7215,742.63
5333,521.22
8088,826.18
5514,653.22
5012,538.88
366,10.0
7833,782.36
4916,498.16
1440,177.27
6030,614.98
7765,871.27
9679,956.57
4771,390.6
3639,374.63
848,62.74
7975,722.3
8564,821.22
498,31.88
871,144.09
1090,34.84
1474,164.89
478,158.82
2544,245.66
4386,428.39
1034,139.39
6532,679.31
1098,180.68
7901,781.74
9279,963.01
3095,345.41
4888,472.02
7597,754.0
3384,337.84
1031,41.22
1429,123.47
1905,265.31
3233,375.19
9707,941.7
8816,880.81
5374,585.97
7399,762.07
1790,219.0
1193,146.01
1690,179.77
3689,360.61
4539,394.14
4779,512.51
2563,245.21
3732,290.81
2671,239.82
4612,503.81
1815,85.69
6626,611.12
7388,745.66
5886,658.89
3217,371.7
6031,678.18
7986,808.99
1467,136.24
8602,902.37
5409,495.93
4627,413.83
6110,553.25
3955,449.94
4093,367.57
7038,753.83
1877,195.12
9788,1033.89
2520,196.73
9464,915.12
1330,155.7
6991,677.55
4292,304.53
1213,52.69
6658,610.14
2481,196.14
3497,383.79
6340,650.85
1762,184.31
7337,834.13
9799,1038.66
5294,569.49
9681,893.34
5608,563.78
6521,667.03
7390,718.24
8069,892.22
987,101.26
4961,434.68
9699,920.03
2194,333.52
7689,747.89
5222,418.27
6622,632.23
3483,256.97
4097,455.57
5478,450.06
4268,356.69
3016,301.8
490,104.47
1635,160.03
8481,785.22
678,76.93
4129,389.51
6680,724.64
915,134.24
2630,236.14
2054,244.39
763,89.86
9458,1014.14
4567,493.56
3458,373.15
3924,458.8
5238,524.57
5717,533.04
6304,640.44
9181,900.33
5903,620.51
2512,254.3
6420,662.15
6118,551.59
682,93.61
2556,191.34
1712,219.29
6446,692.76
671,84.5
6106,626.1
5865,575.32
9102,880.04
8607,859.95
7737,872.83
746,86.07
1691,101.81
1640,78.58
3239,252.0
6269,608.02
9565,1019.79
5113,460.13
3869,457.99
5754,584.37
3450,369.17
6714,694.2
4957,525.23
7247,704.13
8243,707.58
3962,366.78
4782,433.81
5097,525.23
5368,547.76
5780,564.38
8333,921.08
1283,96.26
5907,479.41
8843,890.27
9771,1036.56
2207,235.06
7224,704.57
9516,963.62
9037,995.65
4474,403.64
9380,939.54
7565,790.0
9597,972.39
2290,216.61
5896,568.28
4298,415.54
4075,434.1
9412,964.89
4945,599.24
2361,159.26
4787,566.6
4735,463.28
2944,289.87
1345,177.44
8251,867.72
6749,732.73
2981,366.84
3499,347.91
7068,776.18
9430,911.54
7740,758.74
8933,884.2
2850,258.67
4525,455.49
896,134.42
6354,667.97
1805,149.84
9353,900.52
6768,634.03
7536,758.04
1851,106.06
7152,670.67
1749,151.96
6253,678.07
8756,868.99
8342,884.49
2959,305.28
7809,757.19
8193,797.64
7745,716.2
3021,422.26
9954,1050.93
9937,1023.89
3225,257.33
7404,717.82
6540,605.23
812,87.58
515,10.0
7599,726.39
3453,300.24
7750,763.01
2006,204.17
1867,176.04
1428,219.45
3810,421.56
8167,777.55
2665,282.78
5883,553.27
5197,499.94
6018,625.76
6301,663.38
4867,457.33
9571,901.86
3041,308.49
3320,353.73
6556,623.69
528,93.63
8662,898.16
594,26.76
4584,514.91
8917,949.74
7101,813.48
1218,207.39
798,34.67
3109,357.15
5261,570.08
9317,914.28
4079,430.65
2418,147.92
6691,573.83
445,10.0
8242,843.66
4865,508.33
492,35.51
5487,634.76
6937,743.05
8543,774.38
2710,262.4
2120,165.02
3264,347.1
2821,280.57
2868,242.65
6182,702.92
2167,219.57
7765,755.7
7902,777.54
3499,430.83
6403,685.86
540,45.88
3740,324.4
4931,451.29
9899,965.79
8574,882.76
5377,575.53
4068,370.52
9442,984.24
8295,784.07
9102,879.61
6729,600.42
3905,316.53
2473,201.33
6868,685.51
2901,240.4
2957,370.6
6380,591.38
7625,771.7
2459,311.91
4130,417.63
8613,843.1
4668,474.15
1617,133.61
4793,429.26
1530,183.64
1433,114.14
7907,837.54
1601,199.91
2210,229.32
8382,886.74
8407,813.5
9997,1038.89
8270,865.93
2216,206.53
7296,708.11
3057,322.15
6764,774.81
478,36.19
9388,916.26
6662,725.12
8983,901.71
360,79.3
9569,1030.63
6981,602.75
3195,317.62
885,77.01
6123,564.18
834,10.0
3762,296.63
4311,436.32
3698,343.1
2455,205.41
6266,631.32
7629,728.29
7257,790.21
9496,918.56
5625,637.77
8818,880.3
5003,467.71
3006,264.37
301,105.79
9525,987.29
8616,823.63
1404,146.35
2161,98.17
5569,490.32
7243,686.79
8620,823.26
737,134.35
5146,418.89
3429,271.51
9713,993.92
8381,849.61
1201,102.61
5698,672.42
6978,728.67
5829,644.04
6904,687.86
4218,394.62
1367,110.09
326,78.98
7237,762.34
7564,745.47
7418,765.38
847,132.83
9058,877.6
9195,902.33
5638,586.13
3440,254.57
8296,852.88
1890,132.75
8076,854.68
5243,631.69
9297,894.84
8098,742.32
4091,400.1
1657,152.44
8392,872.24
3525,364.2
2760,261.18
9037,908.23
3028,246.69
7026,744.06
7781,859.0
6730,613.12
3414,262.44
916,71.5
3944,333.33
6713,607.49
1503,80.2
2865,276.82
3474,326.83
3381,356.76
2930,264.85
3461,285.27
4621,461.26
9161,863.17
6569,682.51
7399,656.59
7676,659.36
4378,357.31
6101,589.18
4451,430.74
9211,927.95
2900,261.76
6475,605.17
966,168.26
583,116.74
6140,663.31
3865,401.94
4893,508.73
1765,136.24
8621,869.32
5034,456.41
6557,603.04
7666,685.73
3972,417.5
7682,776.38
6887,673.56
1292,107.51
7158,624.29
2421,254.92
2523,236.52
4822,527.0
3488,356.11
3537,388.99
4436,443.24
643,73.38
5004,546.96
5123,502.68
5220,545.59
3501,327.92
5771,570.54
1188,198.48
9833,1015.33
7427,715.63
4020,423.15
3183,254.3
4512,440.14
7261,678.43
2715,294.1
9609,951.45
3301,344.27
2038,242.51
1664,143.39
3008,279.58
1224,120.55
451,10.0
9077,907.14
8344,836.48
1212,132.65
2621,283.08
795,10.0
2448,180.54
856,27.24
1852,189.83
2420,227.78
3385,225.11
3804,477.75
456,10.0
9226,924.12
7805,808.67
7462,710.21
5823,614.3
7843,733.89
8355,844.06
4954,386.37
6550,713.66
7546,754.64
454,10.0
8250,856.44
1296,211.21
4926,446.28
3205,309.99
9669,941.16
453,10.0
8153,771.52
6781,645.78
5899,560.28
2016,183.78
1086,87.15
4668,504.86
8396,873.19
4572,380.52
4067,377.02
9134,975.93
6294,644.1
7516,768.32
9157,927.65
3726,359.52
4083,406.25
5727,552.51
7311,773.89
8352,815.46
4001,394.45
9561,992.87
2649,248.51
7311,727.56
7355,717.59
1512,146.73
7265,710.28
9644,937.61
7004,665.0
7733,764.68
2811,332.01
443,75.48
7667,687.74
3528,331.34
4882,456.28
6331,554.98
4543,468.06
9849,980.1
3013,402.45
4485,431.8
9849,946.09
7628,719.15
4933,470.72
3492,378.72
600,95.24
1023,248.61
5994,539.07
3310,335.31
5855,551.29
367,54.22
2806,349.76
1837,226.81
697,10.0
5980,632.23
9655,859.83
5125,393.5
9047,892.25
6348,665.33
3961,413.51
3241,419.39
7367,742.17
5391,533.76
1901,247.86
1780,159.29
6530,672.44
9594,981.85
3576,309.01
6747,694.07
5799,689.15
6573,714.13
1599,117.94
6118,728.73
7001,734.56
5294,550.61
7789,774.04
8569,891.04
3131,318.69
3021,303.08
1832,176.54
8729,921.59
5553,598.45
2296,222.13
5611,485.15
577,59.5
3389,303.01
823,58.62
4575,451.26
5665,513.48
3422,261.69
8467,861.3
5490,550.34
4875,486.93
8027,828.24
2097,176.72
2431,259.72
7622,829.07
6800,667.26
1115,206.47
8934,895.9
6966,653.98
442,86.68
1710,165.37
834,136.03
3664,387.07
1332,116.81
3642,440.25
9902,965.23
6385,530.22
4800,524.03
1472,164.7
9380,1002.19
4817,437.62
8307,818.34
1941,176.1
771,123.79
3240,356.54
9038,914.54
5026,513.66
7970,739.45
4023,440.73
663,105.76
3609,475.46
845,108.04
3540,385.62
6965,720.38
2236,188.76
9454,1007.87
1182,115.41
4140,404.35
7223,715.56
9362,932.9
4911,466.78
9357,946.46
5504,545.57
7588,749.71
3503,374.79
2544,258.19
318,10.0
941,55.92
3383,343.22
5500,512.67
8821,841.17
1165,76.28
1073,120.05
5032,562.88
3818,399.19
7095,753.84
7284,724.91
2867,293.81
1974,280.05
1039,145.34
1845,231.35
9627,949.49
5427,542.44
7247,744.98
6920,661.68
9365,818.34
4855,505.32
5945,642.57
9243,927.06
7424,712.6
9345,917.97
4032,301.79
2583,241.64
9821,926.35
8969,861.92
7298,671.52
5713,507.25
1569,106.69
8168,848.44
2903,264.81
6261,570.7
9961,1033.8
8869,893.35
7857,667.52
1980,247.78
8733,876.9
9411,979.62
5982,586.94
8384,918.63
5667,547.61
369,10.0
4224,377.93
6500,675.11
2307,238.65
9292,923.07
8419,792.58
3079,308.82
5220,521.28
1055,104.27
6795,706.38
6235,632.59
9813,968.69
2630,212.87
6005,668.5
8601,959.18
1316,218.81
7647,799.65
8516,767.85
5238,433.93
3138,286.38
1037,100.96
6500,645.21
8671,876.79
531,10.0
2217,302.07
8834,958.66
6218,556.23
2923,199.22
8946,890.11
6701,733.2
7372,735.59
2576,270.6
7693,747.31
9087,916.01
